hour,lmp,year,month,day,temp,hrank
1,37.71,2010,7,1,68,18
23,37.56,2010,7,1,69.8,19
2,34.43,2010,7,1,67.5,20
6,31.9,2010,7,1,66,21
4,31.68,2010,7,1,66.4,22
5,31.66,2010,7,1,65.9,23
3,31.56,2010,7,1,66.9,24
21,65.9,2010,7,2,71.6,1
18,57.67,2010,7,2,75.8,2
13,51.6,2010,7,2,77.1,3
12,51.04,2010,7,2,76.4,4
19,48.54,2010,7,2,74.6,5
10,48.42,2010,7,2,73.6,6
11,47.29,2010,7,2,75.2,7
20,46.85,2010,7,2,73.1,8
22,46.12,2010,7,2,70.8,9
16,45.94,2010,7,2,77.3,10
17,45.5,2010,7,2,76.7,11
15,43.89,2010,7,2,77.3,12
9,43.14,2010,7,2,71.6,13
14,42.92,2010,7,2,77.4,14
24,42.41,2010,7,2,69.2,15
23,41.75,2010,7,2,69.9,16
8,40.52,2010,7,2,69.5,17
7,37.39,2010,7,2,67.7,18
1,34.66,2010,7,2,68.3,19
6,34.43,2010,7,2,66.3,20
2,33.62,2010,7,2,67.7,21
5,32.02,2010,7,2,66.2,22
3,31.67,2010,7,2,67.2,23
4,31.52,2010,7,2,66.7,24
19,59.41,2010,7,3,74.8,1
18,56.98,2010,7,3,76,2
20,49.12,2010,7,3,73.3,3
17,45.2,2010,7,3,76.9,4
23,44.36,2010,7,3,70.1,5
22,43.61,2010,7,3,70.9,6
24,42.84,2010,7,3,69.3,7
21,42.64,2010,7,3,71.8,8
1,42.47,2010,7,3,68.6,9
16,42.29,2010,7,3,77.5,10
13,41.41,2010,7,3,77.4,11
15,41.39,2010,7,3,77.6,12
14,41.25,2010,7,3,77.7,13
12,39.81,2010,7,3,76.7,14
11,39.35,2010,7,3,75.5,15
10,38.72,2010,7,3,73.9,16
2,36.95,2010,7,3,68,17
3,35.62,2010,7,3,67.4,18
5,34.99,2010,7,3,66.5,19
9,34.11,2010,7,3,71.9,20
4,34.05,2010,7,3,66.9,21
6,32.24,2010,7,3,66.5,22
8,27.39,2010,7,3,69.7,23
7,23.71,2010,7,3,67.9,24
24,44.84,2010,7,4,69.3,1
17,43.41,2010,7,4,76.9,2
16,42.89,2010,7,4,77.4,3
15,42.88,2010,7,4,77.6,4
14,41.92,2010,7,4,77.7,5
18,41.16,2010,7,4,75.9,6
23,40.7,2010,7,4,70,7
1,40.5,2010,7,4,68.7,8
13,40.07,2010,7,4,77.4,9
19,38.91,2010,7,4,74.8,10
11,38.85,2010,7,4,75.5,11
22,38.57,2010,7,4,70.9,12
12,38.2,2010,7,4,76.6,13
20,38.02,2010,7,4,73.3,14
3,37.73,2010,7,4,67.5,15
10,37.64,2010,7,4,73.9,16
21,36.9,2010,7,4,71.8,17
2,36.16,2010,7,4,68.1,18
9,33.96,2010,7,4,71.9,19
4,33.88,2010,7,4,67,20
5,33.64,2010,7,4,66.5,21
6,31.48,2010,7,4,66.6,22
7,25.01,2010,7,4,67.9,23
8,10.83,2010,7,4,69.8,24
18,201.98,2010,7,5,76,1
17,111.48,2010,7,5,76.9,2
19,90.32,2010,7,5,75,3
15,87.37,2010,7,5,77.7,4
14,76.61,2010,7,5,77.7,5
16,71.97,2010,7,5,77.5,6
22,66.46,2010,7,5,71,7
21,65.72,2010,7,5,71.9,8
13,65.64,2010,7,5,77.3,9
20,60.03,2010,7,5,73.4,10
12,58.4,2010,7,5,76.6,11
24,51.4,2010,7,5,69.3,12
23,48.3,2010,7,5,70.1,13
11,46.41,2010,7,5,75.4,14
10,43.4,2010,7,5,73.8,15
1,41.62,2010,7,5,68.7,16
2,37.52,2010,7,5,68.1,17
3,37.11,2010,7,5,67.5,18
9,37.01,2010,7,5,71.9,19
4,35.9,2010,7,5,67,20
5,35.36,2010,7,5,66.6,21
8,34.16,2010,7,5,69.7,22
6,33.21,2010,7,5,66.5,23
7,30.53,2010,7,5,67.9,24
15,224.43,2010,7,6,77.8,1
14,217.68,2010,7,6,77.8,2
11,216.97,2010,7,6,75.5,3
12,200.45,2010,7,6,76.7,4
13,167.92,2010,7,6,77.4,5
18,153.73,2010,7,6,76.2,6
16,152.36,2010,7,6,77.6,7
17,150.4,2010,7,6,77.1,8
21,144.74,2010,7,6,72,9
20,115.48,2010,7,6,73.5,10
19,106.07,2010,7,6,75.1,11
10,105.64,2010,7,6,73.9,12
22,99.14,2010,7,6,71.1,13
9,79.33,2010,7,6,71.9,14
23,68.63,2010,7,6,70.2,15
1,63.27,2010,7,6,68.8,16
24,62.45,2010,7,6,69.4,17
8,61.23,2010,7,6,69.8,18
2,51.94,2010,7,6,68.1,19
7,42.08,2010,7,6,67.9,20
3,39.48,2010,7,6,67.6,21
6,38.04,2010,7,6,66.6,22
5,36.77,2010,7,6,66.6,23
4,35.96,2010,7,6,67.1,24
15,175.82,2010,7,7,78,1
17,174.37,2010,7,7,77.4,2
13,172.15,2010,7,7,77.6,3
16,164.28,2010,7,7,77.9,4
14,160.89,2010,7,7,78.1,5
12,158.65,2010,7,7,76.9,6
18,123.65,2010,7,7,76.5,7
11,119.38,2010,7,7,75.8,8
21,102.68,2010,7,7,72.3,9
19,100.25,2010,7,7,75.5,10
10,96.64,2010,7,7,74.2,11
20,91.12,2010,7,7,73.8,12
22,88.18,2010,7,7,71.4,13
9,76.19,2010,7,7,72.2,14
8,65.62,2010,7,7,70,15
23,64.43,2010,7,7,70.5,16
24,61.24,2010,7,7,69.7,17
7,59.34,2010,7,7,68.1,18
4,46.63,2010,7,7,67.2,19
1,46.62,2010,7,7,68.9,20
6,45.44,2010,7,7,66.7,21
5,45.12,2010,7,7,66.8,22
2,43.56,2010,7,7,68.2,23
3,43.56,2010,7,7,67.7,24
17,130.98,2010,7,8,77.6,1
13,129.31,2010,7,8,77.9,2
14,125.85,2010,7,8,78.3,3
15,124.43,2010,7,8,78.3,4
18,115.3,2010,7,8,76.7,5
16,114.31,2010,7,8,78.1,6
19,107.7,2010,7,8,75.7,7
12,100.87,2010,7,8,77.2,8
11,87.4,2010,7,8,76,9
20,86.71,2010,7,8,74.1,10
21,83.17,2010,7,8,72.6,11
10,78.08,2010,7,8,74.4,12
22,73.56,2010,7,8,71.7,13
9,60.21,2010,7,8,72.4,14
23,59.31,2010,7,8,70.7,15
2,57.9,2010,7,8,68.4,16
1,50.94,2010,7,8,69.1,17
24,49.85,2010,7,8,70,18
6,47.86,2010,7,8,66.9,19
8,47.23,2010,7,8,70.2,20
3,45.87,2010,7,8,67.9,21
4,44.74,2010,7,8,67.4,22
7,44.57,2010,7,8,68.3,23
5,44.47,2010,7,8,67,24
15,118.49,2010,7,9,78.5,1
14,113.25,2010,7,9,78.7,2
16,107.5,2010,7,9,78.4,3
17,105.19,2010,7,9,77.9,4
13,82.56,2010,7,9,78.3,5
12,79.52,2010,7,9,77.5,6
11,72.65,2010,7,9,76.4,7
22,72.26,2010,7,9,71.9,8
18,69.02,2010,7,9,77,9
21,68.69,2010,7,9,72.9,10
10,66.35,2010,7,9,74.7,11
19,62.92,2010,7,9,76,12
8,62.03,2010,7,9,70.5,13
20,60.3,2010,7,9,74.4,14
9,58.7,2010,7,9,72.8,15
1,50.91,2010,7,9,69.4,16
23,50.48,2010,7,9,71,17
24,49.95,2010,7,9,70.3,18
7,48.58,2010,7,9,68.6,19
2,44.05,2010,7,9,68.7,20
3,40.73,2010,7,9,68.2,21
6,40.34,2010,7,9,67.2,22
4,39.57,2010,7,9,67.7,23
5,39.08,2010,7,9,67.3,24
10,99.51,2010,7,10,75,1
11,75.1,2010,7,10,76.7,2
12,63.73,2010,7,10,77.7,3
9,62.37,2010,7,10,73,4
8,55.2,2010,7,10,70.8,5
2,55.13,2010,7,10,69,6
5,53.7,2010,7,10,67.6,7
3,52.59,2010,7,10,68.5,8
22,49.96,2010,7,10,72.2,9
1,47.63,2010,7,10,69.7,10
23,44.73,2010,7,10,71.3,11
21,44.52,2010,7,10,73.2,12
4,43.89,2010,7,10,68,13
7,43.58,2010,7,10,68.8,14
20,43.44,2010,7,10,74.6,15
13,43.29,2010,7,10,78.6,16
19,42.34,2010,7,10,76.3,17
6,42.22,2010,7,10,67.5,18
18,42.22,2010,7,10,77.3,19
14,40.71,2010,7,10,79,20
15,40.69,2010,7,10,78.9,21
17,40.26,2010,7,10,78.2,22
24,39.98,2010,7,10,70.5,23
16,38.92,2010,7,10,78.7,24
17,160.23,2010,7,11,78.7,1
18,154.58,2010,7,11,77.7,2
19,99.63,2010,7,11,76.7,3
16,98.83,2010,7,11,79.2,4
20,94.26,2010,7,11,75,5
21,90.63,2010,7,11,73.5,6
22,76.22,2010,7,11,72.5,7
14,74.57,2010,7,11,79.5,8
15,71.01,2010,7,11,79.4,9
13,70.27,2010,7,11,79,10
12,68.68,2010,7,11,78.2,11
24,63.73,2010,7,11,70.8,12
11,58.22,2010,7,11,77.1,13
23,50.16,2010,7,11,71.5,14
10,44.59,2010,7,11,75.4,15
1,38.73,2010,7,11,69.9,16
9,37.95,2010,7,11,73.5,17
8,35.72,2010,7,11,71.2,18
2,35.23,2010,7,11,69.3,19
4,34.91,2010,7,11,68.3,20
3,34.35,2010,7,11,68.8,21
5,34.13,2010,7,11,67.9,22
7,32.76,2010,7,11,69.2,23
6,32.49,2010,7,11,67.8,24
17,114.15,2010,7,12,78.7,1
12,97.79,2010,7,12,78.3,2
13,93.54,2010,7,12,79.1,3
16,91.14,2010,7,12,79.2,4
14,88.47,2010,7,12,79.5,5
18,86,2010,7,12,77.7,6
10,78.34,2010,7,12,75.6,7
15,76.19,2010,7,12,79.4,8
19,73.15,2010,7,12,76.6,9
8,68.1,2010,7,12,71.4,10
21,67.91,2010,7,12,73.5,11
11,67.74,2010,7,12,77.2,12
9,63.87,2010,7,12,73.6,13
20,55.72,2010,7,12,75,14
22,55.62,2010,7,12,72.5,15
7,44.47,2010,7,12,69.4,16
23,41.24,2010,7,12,71.5,17
5,41.14,2010,7,12,68.2,18
1,40.88,2010,7,12,70.2,19
24,39.54,2010,7,12,70.8,20
2,39.41,2010,7,12,69.6,21
4,38.69,2010,7,12,68.6,22
3,38.42,2010,7,12,69.1,23
6,37.93,2010,7,12,68.1,24
14,112.37,2010,7,13,79.5,1
13,103.99,2010,7,13,79.1,2
11,97.32,2010,7,13,77.3,3
12,95.8,2010,7,13,78.3,4
15,93.44,2010,7,13,79.4,5
17,89.53,2010,7,13,78.7,6
21,86.1,2010,7,13,73.5,7
18,82.49,2010,7,13,77.8,8
19,80.36,2010,7,13,76.7,9
10,77.78,2010,7,13,75.7,10
20,68.24,2010,7,13,75,11
16,65.34,2010,7,13,79.2,12
8,64.87,2010,7,13,71.5,13
22,61.23,2010,7,13,72.5,14
9,60.38,2010,7,13,73.7,15
24,60.06,2010,7,13,70.8,16
7,54.17,2010,7,13,69.5,17
23,50.84,2010,7,13,71.6,18
2,41.73,2010,7,13,69.6,19
3,41.04,2010,7,13,69.2,20
1,40.89,2010,7,13,70.1,21
4,40.75,2010,7,13,68.7,22
6,40.17,2010,7,13,68.1,23
5,39.09,2010,7,13,68.3,24
7,66.02,2010,7,14,69.6,1
6,55.66,2010,7,14,68.2,2
2,55.49,2010,7,14,69.7,3
1,54.92,2010,7,14,70.2,4
8,53.37,2010,7,14,71.6,5
13,53.26,2010,7,14,79.2,6
12,52.28,2010,7,14,78.4,7
17,51.38,2010,7,14,78.8,8
15,51.1,2010,7,14,79.5,9
16,51.03,2010,7,14,79.3,10
18,50.96,2010,7,14,77.9,11
19,49.59,2010,7,14,76.7,12
11,49.59,2010,7,14,77.4,13
22,49.54,2010,7,14,72.6,14
10,49.48,2010,7,14,75.8,15
14,49.01,2010,7,14,79.6,16
20,48.63,2010,7,14,75.1,17
21,48.54,2010,7,14,73.6,18
9,46.22,2010,7,14,73.9,19
3,45.07,2010,7,14,69.2,20
5,44.74,2010,7,14,68.4,21
4,43.2,2010,7,14,68.8,22
24,39.41,2010,7,14,70.8,23
23,38.38,2010,7,14,71.6,24
18,75.14,2010,7,15,77.9,1
17,72.15,2010,7,15,78.9,2
14,68.75,2010,7,15,79.6,3
15,68.62,2010,7,15,79.6,4
16,68.51,2010,7,15,79.4,5
13,58.97,2010,7,15,79.1,6
19,58.6,2010,7,15,76.7,7
21,52.74,2010,7,15,73.6,8
12,52.41,2010,7,15,78.3,9
20,51.21,2010,7,15,75.1,10
22,49.48,2010,7,15,72.5,11
11,42.79,2010,7,15,77.3,12
8,41.18,2010,7,15,71.6,13
9,40.85,2010,7,15,73.9,14
10,40.02,2010,7,15,75.7,15
7,39.93,2010,7,15,69.6,16
23,39.56,2010,7,15,71.6,17
1,36.77,2010,7,15,70.2,18
24,36.21,2010,7,15,70.9,19
2,35.27,2010,7,15,69.7,20
6,35.02,2010,7,15,68.3,21
3,35.02,2010,7,15,69.2,22
4,34.81,2010,7,15,68.8,23
5,33.94,2010,7,15,68.4,24
14,160.38,2010,7,16,79.6,1
17,139.62,2010,7,16,78.8,2
18,117.81,2010,7,16,77.8,3
15,110.21,2010,7,16,79.5,4
16,108.2,2010,7,16,79.4,5
13,99.31,2010,7,16,79.2,6
19,87.33,2010,7,16,76.6,7
12,75.94,2010,7,16,78.3,8
20,66.9,2010,7,16,75,9
21,62.68,2010,7,16,73.5,10
11,61.14,2010,7,16,77.4,11
22,53.34,2010,7,16,72.5,12
23,44.98,2010,7,16,71.6,13
10,44.43,2010,7,16,75.7,14
8,42.17,2010,7,16,71.6,15
7,40.07,2010,7,16,69.6,16
9,39.62,2010,7,16,73.9,17
24,39.45,2010,7,16,70.8,18
2,38.5,2010,7,16,69.7,19
6,37.53,2010,7,16,68.3,20
1,37.2,2010,7,16,70.2,21
5,35.56,2010,7,16,68.5,22
3,35,2010,7,16,69.3,23
4,34.74,2010,7,16,68.8,24
13,149.64,2010,7,17,79,1
12,145,2010,7,17,78.2,2
14,122.05,2010,7,17,79.4,3
19,96.38,2010,7,17,76.5,4
18,87.09,2010,7,17,77.7,5
17,70.87,2010,7,17,78.7,6
15,70.14,2010,7,17,79.3,7
11,66.65,2010,7,17,77.3,8
16,66.21,2010,7,17,79.2,9
10,60.66,2010,7,17,75.7,10
21,59.75,2010,7,17,73.4,11
22,58.65,2010,7,17,72.4,12
20,54.87,2010,7,17,74.9,13
9,51.98,2010,7,17,73.9,14
23,51.78,2010,7,17,71.5,15
8,45.8,2010,7,17,71.6,16
2,42.78,2010,7,17,69.7,17
24,42.51,2010,7,17,70.8,18
1,42.46,2010,7,17,70.2,19
3,41.96,2010,7,17,69.3,20
4,41.76,2010,7,17,68.8,21
5,40.09,2010,7,17,68.5,22
7,39.2,2010,7,17,69.6,23
6,37.71,2010,7,17,68.3,24
18,68.07,2010,7,18,77.6,1
17,67.83,2010,7,18,78.6,2
16,65.45,2010,7,18,79.1,3
13,64,2010,7,18,79,4
12,61.56,2010,7,18,78.2,5
15,59.03,2010,7,18,79.3,6
19,58.68,2010,7,18,76.5,7
22,57.01,2010,7,18,72.4,8
20,56.14,2010,7,18,74.9,9
14,52.99,2010,7,18,79.3,10
21,51.77,2010,7,18,73.4,11
11,50.58,2010,7,18,77.3,12
3,50.51,2010,7,18,69.2,13
2,44.71,2010,7,18,69.6,14
10,42.9,2010,7,18,75.7,15
1,42.65,2010,7,18,70.1,16
23,42.51,2010,7,18,71.5,17
4,40.33,2010,7,18,68.8,18
9,40.02,2010,7,18,73.9,19
5,38.67,2010,7,18,68.4,20
8,37.32,2010,7,18,71.7,21
24,37.27,2010,7,18,70.8,22
7,37.03,2010,7,18,69.6,23
6,35.99,2010,7,18,68.3,24
18,122.66,2010,7,19,77.7,1
17,121.27,2010,7,19,78.6,2
19,85.18,2010,7,19,76.5,3
16,76.99,2010,7,19,79.2,4
15,67.63,2010,7,19,79.3,5
20,63.46,2010,7,19,74.9,6
13,53.92,2010,7,19,79,7
14,52.21,2010,7,19,79.3,8
21,51.25,2010,7,19,73.4,9
12,51.12,2010,7,19,78.3,10
22,49.01,2010,7,19,72.4,11
11,48,2010,7,19,77.4,12
10,47.05,2010,7,19,75.8,13
9,43.24,2010,7,19,74,14
8,40.91,2010,7,19,71.7,15
23,39.61,2010,7,19,71.6,16
7,39.41,2010,7,19,69.7,17
24,37.86,2010,7,19,70.9,18
1,37.37,2010,7,19,70.1,19
2,35.99,2010,7,19,69.7,20
6,35.88,2010,7,19,68.4,21
5,34.2,2010,7,19,68.5,22
3,33.86,2010,7,19,69.3,23
4,32.8,2010,7,19,68.8,24
17,91.55,2010,7,20,78.6,1
18,89.89,2010,7,20,77.7,2
19,84.64,2010,7,20,76.5,3
12,78.01,2010,7,20,78.4,4
16,75.33,2010,7,20,79.2,5
8,74.61,2010,7,20,71.8,6
15,71.95,2010,7,20,79.3,7
13,70.38,2010,7,20,79.2,8
14,68.31,2010,7,20,79.5,9
10,62.26,2010,7,20,75.9,10
11,60.96,2010,7,20,77.5,11
9,59.75,2010,7,20,74,12
21,58.25,2010,7,20,73.4,13
22,55.88,2010,7,20,72.4,14
7,54.61,2010,7,20,69.8,15
20,52.11,2010,7,20,74.9,16
23,41.11,2010,7,20,71.6,17
24,37.89,2010,7,20,71,18
6,37.28,2010,7,20,68.5,19
2,35.49,2010,7,20,69.8,20
1,35.49,2010,7,20,70.2,21
3,35.17,2010,7,20,69.4,22
5,34.53,2010,7,20,68.6,23
4,33.68,2010,7,20,68.9,24
16,202.05,2010,7,21,79,1
15,193.49,2010,7,21,79.2,2
14,127.01,2010,7,21,79.4,3
12,118.06,2010,7,21,78.3,4
13,107.79,2010,7,21,79.1,5
17,99.35,2010,7,21,78.4,6
18,79.31,2010,7,21,77.5,7
11,77.08,2010,7,21,77.4,8
19,74.08,2010,7,21,76.3,9
20,71.85,2010,7,21,74.7,10
21,71.26,2010,7,21,73.3,11
10,61.54,2010,7,21,75.8,12
9,55.98,2010,7,21,74,13
8,53.74,2010,7,21,71.8,14
22,53.6,2010,7,21,72.3,15
7,44.75,2010,7,21,69.7,16
23,41.6,2010,7,21,71.5,17
24,40.99,2010,7,21,70.9,18
1,38.34,2010,7,21,70.2,19
2,36.08,2010,7,21,69.8,20
3,35.57,2010,7,21,69.4,21
6,35.56,2010,7,21,68.5,22
5,35,2010,7,21,68.6,23
4,34.51,2010,7,21,69,24
17,69.82,2010,7,22,78.4,1
18,64.73,2010,7,22,77.4,2
12,56.31,2010,7,22,78.3,3
21,53.32,2010,7,22,73.3,4
22,52.69,2010,7,22,72.3,5
13,52.37,2010,7,22,79.1,6
16,49.61,2010,7,22,79,7
19,48.55,2010,7,22,76.2,8
15,48.48,2010,7,22,79.2,9
11,48.09,2010,7,22,77.4,10
20,48.06,2010,7,22,74.6,11
14,47.88,2010,7,22,79.4,12
10,45.97,2010,7,22,75.8,13
23,40.72,2010,7,22,71.5,14
9,40.2,2010,7,22,74,15
8,40.04,2010,7,22,71.7,16
7,39.15,2010,7,22,69.7,17
24,38.35,2010,7,22,70.9,18
1,38.24,2010,7,22,70.1,19
2,37.21,2010,7,22,69.8,20
3,36.3,2010,7,22,69.4,21
6,36.14,2010,7,22,68.5,22
5,35.7,2010,7,22,68.6,23
4,35.51,2010,7,22,69,24
12,56.56,2010,7,23,78.2,1
13,50.69,2010,7,23,79,2
11,47.2,2010,7,23,77.3,3
14,46.47,2010,7,23,79.2,4
10,44.79,2010,7,23,75.7,5
9,40.83,2010,7,23,73.9,6
18,40.16,2010,7,23,77.3,7
15,39.96,2010,7,23,79.1,8
8,39.86,2010,7,23,71.7,9
21,39.56,2010,7,23,73.2,10
20,39.51,2010,7,23,74.5,11
17,39.44,2010,7,23,78.3,12
19,39.39,2010,7,23,76.1,13
22,39.05,2010,7,23,72.2,14
23,39,2010,7,23,71.5,15
16,38.98,2010,7,23,78.8,16
7,38.51,2010,7,23,69.7,17
24,38.35,2010,7,23,70.9,18
1,36.91,2010,7,23,70.1,19
6,36.57,2010,7,23,68.5,20
2,36.45,2010,7,23,69.8,21
3,36.2,2010,7,23,69.4,22
4,33.79,2010,7,23,68.9,23
5,32.81,2010,7,23,68.6,24
15,77.81,2010,7,24,78.7,1
13,71.09,2010,7,24,78.7,2
16,69.28,2010,7,24,78.5,3
18,68.59,2010,7,24,77.1,4
17,68.38,2010,7,24,78,5
19,66.58,2010,7,24,75.9,6
14,64.52,2010,7,24,78.9,7
12,63.59,2010,7,24,78,8
20,58.56,2010,7,24,74.4,9
21,57.72,2010,7,24,73.1,10
11,50.71,2010,7,24,77.1,11
22,46.42,2010,7,24,72.1,12
10,43.52,2010,7,24,75.5,13
23,42.59,2010,7,24,71.4,14
24,42.14,2010,7,24,70.8,15
9,40.99,2010,7,24,73.7,16
8,37.25,2010,7,24,71.5,17
1,36.34,2010,7,24,70.1,18
5,35.67,2010,7,24,68.6,19
6,35.51,2010,7,24,68.4,20
7,35.44,2010,7,24,69.6,21
2,34.98,2010,7,24,69.8,22
4,34.67,2010,7,24,68.9,23
3,33.03,2010,7,24,69.3,24
14,71.69,2010,7,25,78.8,1
15,69.83,2010,7,25,78.7,2
13,68.7,2010,7,25,78.6,3
17,62.24,2010,7,25,77.9,4
16,59.79,2010,7,25,78.4,5
12,58.88,2010,7,25,77.9,6
10,57.64,2010,7,25,75.4,7
11,54.31,2010,7,25,77,8
9,52.89,2010,7,25,73.6,9
8,52.14,2010,7,25,71.5,10
18,51.03,2010,7,25,77,11
19,48.78,2010,7,25,75.8,12
1,48.48,2010,7,25,70,13
21,47.75,2010,7,25,73,14
22,47.05,2010,7,25,72.1,15
2,46.22,2010,7,25,69.7,16
20,46.19,2010,7,25,74.3,17
3,45.89,2010,7,25,69.3,18
4,42.3,2010,7,25,68.9,19
5,41.35,2010,7,25,68.6,20
7,41.33,2010,7,25,69.6,21
23,40.36,2010,7,25,71.3,22
6,40.25,2010,7,25,68.4,23
24,36.57,2010,7,25,70.7,24
15,61.98,2010,7,26,78.5,1
19,55.15,2010,7,26,75.7,2
14,55.12,2010,7,26,78.6,3
16,50.71,2010,7,26,78.3,4
18,50.52,2010,7,26,77,5
13,50.26,2010,7,26,78.4,6
12,49.44,2010,7,26,77.8,7
17,48.59,2010,7,26,77.8,8
11,46.03,2010,7,26,76.8,9
21,45.97,2010,7,26,72.9,10
8,43.11,2010,7,26,71.3,11
22,41.93,2010,7,26,72,12
20,40.86,2010,7,26,74.2,13
10,40.24,2010,7,26,75.3,14
9,39.2,2010,7,26,73.5,15
7,38.93,2010,7,26,69.5,16
23,37.93,2010,7,26,71.3,17
24,36.01,2010,7,26,70.7,18
1,35.32,2010,7,26,69.9,19
6,34.56,2010,7,26,68.3,20
5,30.48,2010,7,26,68.5,21
2,23.73,2010,7,26,69.7,22
3,23.01,2010,7,26,69.2,23
4,7.65,2010,7,26,68.8,24
16,175.11,2010,7,27,78.4,1
17,139.9,2010,7,27,77.9,2
18,125.48,2010,7,27,77,3
15,91.63,2010,7,27,78.6,4
14,78.64,2010,7,27,78.8,5
21,74.17,2010,7,27,73,6
19,69.72,2010,7,27,75.7,7
20,65.95,2010,7,27,74.2,8
13,65.82,2010,7,27,78.5,9
22,62.84,2010,7,27,72.1,10
10,57.11,2010,7,27,75.3,11
23,54.63,2010,7,27,71.4,12
11,49.89,2010,7,27,76.9,13
12,49.47,2010,7,27,77.9,14
24,48.81,2010,7,27,70.8,15
9,42.93,2010,7,27,73.5,16
8,38.9,2010,7,27,71.4,17
7,36.05,2010,7,27,69.5,18
1,35.97,2010,7,27,69.8,19
3,34.35,2010,7,27,69.2,20
5,33.05,2010,7,27,68.5,21
4,32.87,2010,7,27,68.8,22
6,32.67,2010,7,27,68.3,23
2,26.46,2010,7,27,69.7,24
18,148.96,2010,7,28,77,1
17,140.02,2010,7,28,78,2
16,134.1,2010,7,28,78.4,3
15,124.14,2010,7,28,78.7,4
14,111.12,2010,7,28,78.8,5
13,84.87,2010,7,28,78.6,6
19,81.09,2010,7,28,75.7,7
21,79.09,2010,7,28,73,8
20,74.07,2010,7,28,74.2,9
22,73.44,2010,7,28,72.1,10
12,68.79,2010,7,28,77.9,11
23,65.17,2010,7,28,71.4,12
11,65.14,2010,7,28,77,13
24,60.76,2010,7,28,70.9,14
1,54.06,2010,7,28,70,15
10,53.67,2010,7,28,75.4,16
9,45.32,2010,7,28,73.6,17
8,42.58,2010,7,28,71.4,18
2,41.83,2010,7,28,69.8,19
7,41.28,2010,7,28,69.5,20
3,37.89,2010,7,28,69.3,21
6,37.57,2010,7,28,68.4,22
4,36.26,2010,7,28,68.9,23
5,36.15,2010,7,28,68.6,24
16,150.06,2010,7,29,78.3,1
14,136.12,2010,7,29,78.9,2
15,127.71,2010,7,29,78.7,3
17,122.28,2010,7,29,77.9,4
18,105.94,2010,7,29,77,5
13,105,2010,7,29,78.6,6
12,85.46,2010,7,29,77.9,7
11,76.23,2010,7,29,77,8
19,73.28,2010,7,29,75.7,9
7,67.06,2010,7,29,69.5,10
9,66.68,2010,7,29,73.5,11
10,63.6,2010,7,29,75.4,12
1,63.4,2010,7,29,70,13
8,62.79,2010,7,29,71.3,14
6,62.64,2010,7,29,68.4,15
2,57.99,2010,7,29,69.8,16
21,57.33,2010,7,29,73,17
22,50.69,2010,7,29,72.1,18
3,49.48,2010,7,29,69.3,19
20,48.75,2010,7,29,74.2,20
5,46.1,2010,7,29,68.6,21
4,45.66,2010,7,29,68.9,22
23,42.34,2010,7,29,71.4,23
24,41.24,2010,7,29,70.9,24
13,62.4,2010,7,30,78.6,1
12,57.13,2010,7,30,77.9,2
15,53.22,2010,7,30,78.5,3
17,52.44,2010,7,30,77.7,4
1,49.49,2010,7,30,70,5
18,49.22,2010,7,30,76.8,6
14,48.42,2010,7,30,78.8,7
16,48.27,2010,7,30,78.2,8
11,47.83,2010,7,30,76.9,9
9,47.61,2010,7,30,73.5,10
19,47.11,2010,7,30,75.6,11
24,46.79,2010,7,30,70.8,12
10,45,2010,7,30,75.4,13
21,44.06,2010,7,30,72.9,14
22,44.05,2010,7,30,72,15
8,43.75,2010,7,30,71.3,16
20,43.62,2010,7,30,74,17
7,43.02,2010,7,30,69.5,18
2,42.24,2010,7,30,69.8,19
23,42.22,2010,7,30,71.3,20
6,40.98,2010,7,30,68.4,21
5,37.49,2010,7,30,68.6,22
3,37.47,2010,7,30,69.3,23
4,36.37,2010,7,30,68.9,24
18,49.7,2010,7,31,76.8,1
20,47.84,2010,7,31,74,2
13,45.56,2010,7,31,78.4,3
21,44.99,2010,7,31,72.9,4
19,44.81,2010,7,31,75.6,5
14,44.4,2010,7,31,78.7,6
15,43.96,2010,7,31,78.5,7
16,43.91,2010,7,31,78.1,8
11,43.76,2010,7,31,76.8,9
22,43.61,2010,7,31,72,10
17,43.32,2010,7,31,77.7,11
12,43.28,2010,7,31,77.7,12
24,42.51,2010,7,31,70.7,13
23,42.34,2010,7,31,71.3,14
1,42.13,2010,7,31,69.9,15
10,40.52,2010,7,31,75.3,16
9,40.5,2010,7,31,73.4,17
2,36.39,2010,7,31,69.7,18
3,36.28,2010,7,31,69.2,19
8,35.79,2010,7,31,71.2,20
4,35.77,2010,7,31,68.8,21
5,33.9,2010,7,31,68.5,22
6,33.26,2010,7,31,68.3,23
7,30.37,2010,7,31,69.3,24
17,62.25,2010,8,1,77.7,1
21,59.54,2010,8,1,73,2
18,56.79,2010,8,1,76.9,3
24,56.08,2010,8,1,70.8,4
12,55.76,2010,8,1,77.9,5
14,54.95,2010,8,1,78.8,6
16,53.48,2010,8,1,78.2,7
13,52.85,2010,8,1,78.5,8
19,49.98,2010,8,1,75.7,9
11,47.36,2010,8,1,76.9,10
22,46.94,2010,8,1,72.1,11
15,46.29,2010,8,1,78.6,12
20,46.28,2010,8,1,74.1,13
1,43.14,2010,8,1,69.8,14
23,41.72,2010,8,1,71.4,15
10,41.55,2010,8,1,75.4,16
